_id,datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2063,2014-08-26,Olympia,00:00,23:59,481,467,948,11.7,21.1,2.5,91,2,NA
2064,2014-08-27,Olympia,00:00,23:59,533,569,1102,6.9,17.9,11,71,2.2,NA
2065,2014-08-28,Olympia,00:00,23:59,1042,1016,2058,6.2,22.1,0,48,8.7,NA
2066,2014-08-29,Olympia,00:00,23:59,715,697,1412,9.1,21.7,1.2,80,3.5,NA
2067,2014-08-30,Olympia,00:00,23:59,662,695,1357,13.8,22.9,0,76,5.7,NA
2068,2014-08-31,Olympia,00:00,23:59,125,149,274,11.2,16.1,17.9,93,0,NA
2069,2014-09-01,Olympia,00:00,23:59,535,541,1076,11.5,15.5,0,93,0.8,NA
2070,2014-09-02,Olympia,00:00,23:59,678,690,1368,11.1,17.7,1,94,0.8,NA
2071,2014-09-03,Olympia,00:00,23:59,565,551,1116,11.4,18.2,0,91,1.5,NA
2072,2014-09-04,Olympia,00:00,23:59,797,826,1623,11.4,22.6,0,76,4.7,NA
2073,2014-09-05,Olympia,00:00,23:59,753,783,1536,11.4,21.3,0,79,1.6,NA
2074,2014-09-06,Olympia,00:00,23:59,828,585,1413,11.9,25.3,0,58,7.6,NA
2075,2014-09-07,Olympia,00:00,23:59,959,1068,2027,10.9,25.4,0,31,9.6,NA
2076,2014-09-08,Olympia,00:00,23:59,985,1034,2019,10.3,26,2.2,50,7.8,NA
2077,2014-09-09,Olympia,00:00,23:59,630,670,1300,11.1,23,0,76,2.7,NA
2078,2014-09-10,Olympia,00:00,23:59,910,966,1876,8.8,20.2,0,65,4.6,NA
2079,2014-09-11,Olympia,00:00,23:59,705,690,1395,8.5,18,7,73,2.8,NA
2080,2014-09-12,Olympia,00:00,23:59,214,224,438,9.7,13,4.1,100,0,NA
2081,2014-09-13,Olympia,00:00,23:59,436,474,910,11.2,15.1,0.9,99,0,NA
2082,2014-09-14,Olympia,00:00,23:59,391,376,767,14.1,17.2,0.3,100,0,NA
2083,2014-09-15,Olympia,00:00,23:59,789,841,1630,9.3,19.3,0,63,3.4,NA
2084,2014-09-16,Olympia,00:00,23:59,1038,1066,2104,9.4,18.7,0,58,4.1,NA
2085,2014-09-17,Olympia,00:00,23:59,1138,1108,2246,8.7,22.5,0,54,6.2,NA
2086,2014-09-18,Olympia,00:00,23:59,1095,1105,2200,8.2,24.1,0.1,68,10,NA
2087,2014-09-19,Olympia,00:00,23:59,964,962,1926,9.4,25.6,5.2,70,4.2,NA
2088,2014-09-20,Olympia,00:00,23:59,434,446,880,12.1,22.3,1.3,73,4.2,NA
2089,2014-09-21,Olympia,00:00,23:59,398,333,731,11,21.5,8,76,1.3,NA
2090,2014-09-22,Olympia,00:00,23:59,604,588,1192,7.4,13.7,1.9,80,2.3,NA
2091,2014-09-23,Olympia,00:00,23:59,811,804,1615,2.2,14.6,0,50,6.3,NA
2092,2014-09-24,Olympia,00:00,23:59,925,898,1823,-0.1,19,2.6,63,6.7,NA
2093,2014-09-25,Olympia,00:00,23:59,466,462,928,6.6,15.9,0.1,89,1.2,NA
2094,2014-09-26,Olympia,00:00,23:59,721,727,1448,8.2,17.6,0.1,84,2.9,NA
2095,2014-09-27,Olympia,00:00,23:59,646,672,1318,6.2,18.1,0,66,2.9,NA
2096,2014-09-28,Olympia,00:00,23:59,782,776,1558,5.4,19.6,0,75,4,NA
2097,2014-09-29,Olympia,00:00,23:59,883,916,1799,7.2,19.5,0,65,5.2,NA
2098,2014-09-30,Olympia,00:00,23:59,713,749,1462,7.6,19,19.3,89,0.1,NA
2099,2014-10-01,Olympia,00:00,23:59,518,503,1021,10.4,19.1,0.3,86,0.9,NA
2100,2014-10-02,Olympia,00:00,23:59,802,771,1573,7.3,18.4,0,56,4.2,NA
2101,2014-10-03,Olympia,00:00,23:59,676,665,1341,6.7,18.4,0,35,6.1,NA
2102,2014-10-04,Olympia,00:00,23:59,423,486,909,4.7,13.9,0,61,4.3,NA
2103,2014-10-05,Olympia,00:00,23:59,526,467,993,6.8,15.2,0,86,0.4,NA
2104,2014-10-06,Olympia,00:00,23:59,865,856,1721,5.9,12.6,0,81,0,NA
2105,2014-10-07,Olympia,00:00,23:59,1047,1033,2080,9.2,21.4,0,86,5,NA
2106,2014-10-08,Olympia,00:00,23:59,1053,1048,2101,8.7,19.9,0,81,3.6,NA
2107,2014-10-09,Olympia,00:00,23:59,1234,1277,2511,6.1,24.8,0,30,10.6,NA
2108,2014-10-10,Olympia,00:00,23:59,1116,1049,2165,8.3,21,0,63,4.7,NA
2109,2014-10-11,Olympia,00:00,23:59,707,564,1271,8.1,19.1,0.2,83,0.2,NA
2110,2014-10-12,Olympia,00:00,23:59,2274,1959,4233,8.4,18.4,0,91,4.9,NA
2111,2014-10-13,Olympia,00:00,23:59,927,924,1851,6.9,17.7,5.2,79,0.4,NA
2112,2014-10-14,Olympia,00:00,23:59,1111,1108,2219,7.5,19.2,1.3,60,8,NA
2113,2014-10-15,Olympia,00:00,23:59,875,907,1782,8.1,18.1,0.4,93,1.5,NA
2114,2014-10-16,Olympia,00:00,23:59,688,673,1361,12.4,19.3,7.3,94,1.5,NA
2115,2014-10-17,Olympia,00:00,23:59,437,437,874,6.4,14.4,7.9,83,0,NA
2116,2014-10-18,Olympia,00:00,23:59,850,809,1659,4.4,17.3,0,44,6.3,NA
2117,2014-10-19,Olympia,00:00,23:59,1210,1085,2295,4.3,23.3,0,55,9.6,NA
2118,2014-10-20,Olympia,00:00,23:59,971,1024,1995,10.2,22.9,25.2,78,3.4,NA
2119,2014-10-21,Olympia,00:00,23:59,707,691,1398,7.3,17.1,10.4,86,2.1,NA
2120,2014-10-22,Olympia,00:00,23:59,442,440,882,4.6,7.4,15.5,94,0,NA
2121,2014-10-23,Olympia,00:00,23:59,433,514,947,6.7,8.2,0,100,0,NA
2122,2014-10-24,Olympia,00:00,23:59,596,619,1215,0.8,11.4,0,80,5.3,NA
2123,2014-10-25,Olympia,00:00,23:59,371,388,759,0.5,9,4.3,91,1.1,NA
2124,2014-10-26,Olympia,00:00,23:59,650,628,1278,6.5,10.3,0,98,0,NA
2125,2014-10-27,Olympia,00:00,23:59,659,681,1340,5,6.6,0,100,0,NA
2126,2014-10-28,Olympia,00:00,23:59,644,696,1340,5.4,6.6,0,99,0,NA
2127,2014-10-29,Olympia,00:00,23:59,724,798,1522,1.3,13.1,0,73,3.5,NA
2128,2014-10-30,Olympia,00:00,23:59,513,622,1135,0.7,10.3,0,93,0,NA
2129,2014-10-31,Olympia,00:00,23:59,646,738,1384,4.1,12.9,0,85,1.3,NA
2130,2014-11-01,Olympia,00:00,23:59,736,714,1450,3.1,15,0,66,6.4,NA
2131,2014-11-02,Olympia,00:00,23:59,964,867,1831,1,17.9,0,53,8.5,NA
2132,2014-11-03,Olympia,00:00,23:59,968,980,1948,0,15.2,0,43,9.2,NA
2133,2014-11-04,Olympia,00:00,23:59,1037,1016,2053,1.3,21.6,0,55,7.3,NA
2134,2014-11-05,Olympia,00:00,23:59,677,675,1352,5.7,13.3,4.8,90,0,NA
2135,2014-11-06,Olympia,00:00,23:59,412,414,826,2,5.9,5.5,100,0,NA
2136,2014-11-07,Olympia,00:00,23:59,358,526,884,3.1,7.9,0,91,0,NA
2137,2014-11-08,Olympia,00:00,23:59,653,610,1263,1.7,12.3,0,54,7.1,NA
2138,2014-11-09,Olympia,00:00,23:59,654,635,1289,6,8.2,0,100,0,NA
2139,2014-11-10,Olympia,00:00,23:59,689,738,1427,6.2,7.8,0,100,0,NA
2140,2014-11-11,Olympia,00:00,23:59,779,766,1545,3.4,9.2,0,86,0,NA
2141,2014-11-12,Olympia,00:00,23:59,845,824,1669,2.9,12.3,0.1,88,2.9,NA
2142,2014-11-13,Olympia,00:00,23:59,733,719,1452,7.2,9.7,0.1,100,0,NA
2143,2014-11-14,Olympia,00:00,23:59,635,701,1336,6.6,8.3,0,100,0,NA
2144,2014-11-15,Olympia,00:00,23:59,462,435,897,5.6,8.3,0,98,0,NA
2145,2014-11-16,Olympia,00:00,23:59,510,465,975,-0.2,11.1,0,59,3.2,NA
2146,2014-11-17,Olympia,00:00,23:59,760,751,1511,-1.7,7.6,7.8,84,0,NA
2147,2014-11-18,Olympia,00:00,23:59,342,353,695,4.8,7.1,18.1,100,0,NA
2148,2014-11-19,Olympia,00:00,23:59,515,589,1104,2.7,7.1,0.1,100,0,NA
2149,2014-11-20,Olympia,00:00,23:59,575,703,1278,0.7,7,0,91,0.6,NA
2150,2014-11-21,Olympia,00:00,23:59,617,620,1237,-0.5,5.7,0,91,0,NA
2151,2014-11-22,Olympia,00:00,23:59,478,436,914,1.2,9,0.2,66,3.2,NA
2152,2014-11-23,Olympia,00:00,23:59,342,315,657,0.9,3.9,0,98,0,NA
2153,2014-11-24,Olympia,00:00,23:59,722,739,1461,1.8,7.7,0,94,1.2,NA
2154,2014-11-25,Olympia,00:00,23:59,698,675,1373,3.5,8.2,0,89,1,NA
2155,2014-11-26,Olympia,00:00,23:59,583,588,1171,2.5,3.5,0,100,0,NA
2156,2014-11-27,Olympia,00:00,23:59,638,662,1300,1.3,5.8,0,91,2.2,NA
2157,2014-11-28,Olympia,00:00,23:59,457,479,936,0.3,1.6,0,100,0,NA
2158,2014-11-29,Olympia,00:00,23:59,258,233,491,0.5,1.6,0,100,0,NA
2159,2014-11-30,Olympia,00:00,23:59,196,196,392,0.7,2.2,0,100,0,NA
2160,2014-12-01,Olympia,00:00,23:59,486,450,936,2,3.6,1.1,100,0,NA
2161,2014-12-02,Olympia,00:00,23:59,484,501,985,1.7,2.7,0.4,100,0,NA
2162,2014-12-03,Olympia,00:00,23:59,518,521,1039,1.5,2.6,0,100,0,NA
2163,2014-12-04,Olympia,00:00,23:59,524,497,1021,2.4,3.5,0,100,0,NA
2164,2014-12-05,Olympia,00:00,23:59,455,502,957,1.5,2.9,0,100,0,NA
2165,2014-12-06,Olympia,00:00,23:59,286,298,584,1.5,3.3,1.2,100,0,NA
2166,2014-12-07,Olympia,00:00,23:59,174,195,369,2.5,3.9,0.7,100,0,NA
2167,2014-12-08,Olympia,00:00,23:59,395,445,840,-1.5,3.6,0.2,98,0,NA
2168,2014-12-09,Olympia,00:00,23:59,425,355,780,-4,-0.3,0,93,0,NA
2169,2014-12-10,Olympia,00:00,23:59,496,470,966,-2.4,3.1,0.7,96,0.5,NA
2170,2014-12-11,Olympia,00:00,23:59,380,487,867,2.1,7,0,91,0.4,NA
2171,2014-12-12,Olympia,00:00,23:59,450,574,1024,-0.4,9.4,0,85,4.8,NA
2172,2014-12-13,Olympia,00:00,23:59,330,355,685,-0.6,10.7,0,79,1.7,NA
2173,2014-12-14,Olympia,00:00,23:59,396,425,821,2.2,12.9,0,88,1.4,NA
2174,2014-12-15,Olympia,00:00,23:59,493,527,1020,4.6,9.7,0.2,100,0,NA
2175,2014-12-16,Olympia,00:00,23:59,453,426,879,4.7,8,1.6,100,0,NA
2176,2014-12-17,Olympia,00:00,23:59,426,411,837,2.2,6.1,7.2,98,0.1,NA
2177,2014-12-18,Olympia,00:00,23:59,376,435,811,5.7,11.5,1.4,98,0,NA
2178,2014-12-19,Olympia,00:00,23:59,475,529,1004,7.7,13.4,9,79,4.5,NA
2179,2014-12-20,Olympia,00:00,23:59,225,240,465,1.9,8.1,3.5,74,2.7,NA
2180,2014-12-21,Olympia,00:00,23:59,216,266,482,1.2,6.2,0,93,3,NA
2181,2014-12-22,Olympia,00:00,23:59,289,395,684,2,9.8,0,83,4.4,NA
2182,2014-12-23,Olympia,00:00,23:59,246,354,600,-2.9,11.9,0,56,6.7,NA
2183,2014-12-24,Olympia,00:00,23:59,155,130,285,-4.6,8.3,0,31,6.5,NA
2184,2014-12-25,Olympia,00:00,23:59,75,53,128,1.6,8,1.2,96,0,NA
2185,2014-12-26,Olympia,00:00,23:59,68,61,129,-6.5,2.4,1.7,71,1.7,NA
2186,2014-12-27,Olympia,00:00,23:59,48,37,85,-4.2,1.7,2.9,91,0,NA
2187,2014-12-28,Olympia,00:00,23:59,16,21,37,-15.6,0.4,0.2,81,0,NA
2188,2014-12-29,Olympia,00:00,23:59,12,23,35,-16.1,-3.3,0.2,88,0,NA
2189,2014-12-30,Olympia,00:00,23:59,16,37,53,-5.3,-0.5,3.4,100,0,NA
2190,2014-12-31,Olympia,00:00,23:59,37,40,77,-2.5,0.1,0,98,0,NA
